id	name	lat_lon	env_broad_scale	env_broad_scale_label	env_local_scale	env_local_scale_label	env_medium	env_medium_label	geo_loc_name	collection_date	ecosystem	ecosystem_category	ecosystem_type	ecosystem_subtype	specific_ecosystem	depth	add_date	community	habitat	identifier	location	mod_date	ncbi_taxonomy_name	sample_collection_site	subsurface_depth	host_name
gold:Gb0192116	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_183	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-06-08	Environmental	Terrestrial	Soil	Unclassified	Unclassified	20.0 m	12-JUL-18 03.36.15.258000000 PM	microbial communities	soil	ER_RNA_183	The East River watershed near Crested Butte, Colorado, USA	01-OCT-19 08.27.33.578000000 AM	soil metagenome	soil		
gold:Gb0192117	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_184	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-06-08	Environmental	Terrestrial	Soil	Unclassified	Unclassified	5.0 m	12-JUL-18 03.36.15.848000000 PM	microbial communities	soil	ER_RNA_184	The East River watershed near Crested Butte, Colorado, USA	01-OCT-19 08.27.33.578000000 AM	soil metagenome	soil		
gold:Gb0192118	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_185	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-06-08	Environmental	Terrestrial	Soil	Unclassified	Unclassified	10.0 m	12-JUL-18 03.36.16.448000000 PM	microbial communities	soil	ER_RNA_185	The East River watershed near Crested Butte, Colorado, USA	01-OCT-19 08.27.33.578000000 AM	soil metagenome	soil		
gold:Gb0192119	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_186	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-06-08	Environmental	Terrestrial	Soil	Unclassified	Unclassified	20.0 m	12-JUL-18 03.36.17.044000000 PM	microbial communities	soil	ER_RNA_186	The East River watershed near Crested Butte, Colorado, USA	01-OCT-19 08.27.33.578000000 AM	soil metagenome	soil		
gold:Gb0192120	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_193	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-06-08	Environmental	Terrestrial	Soil	Unclassified	Unclassified	5.0 m	12-JUL-18 03.36.17.631000000 PM	microbial communities	soil	ER_RNA_193	The East River watershed near Crested Butte, Colorado, USA	01-OCT-19 08.27.33.578000000 AM	soil metagenome	soil		
gold:Gb0192121	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_194	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-06-08	Environmental	Terrestrial	Soil	Unclassified	Unclassified	10.0 m	12-JUL-18 03.36.18.230000000 PM	microbial communities	soil	ER_RNA_194	The East River watershed near Crested Butte, Colorado, USA	01-OCT-19 08.27.33.578000000 AM	soil metagenome	soil		
gold:Gb0192122	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_195	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-06-08	Environmental	Terrestrial	Soil	Unclassified	Unclassified	20.0 m	12-JUL-18 03.36.18.845000000 PM	microbial communities	soil	ER_RNA_195	The East River watershed near Crested Butte, Colorado, USA	01-OCT-19 08.27.33.578000000 AM	soil metagenome	soil		
gold:Gb0192123	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_196	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-06-08	Environmental	Terrestrial	Soil	Unclassified	Unclassified	5.0 m	12-JUL-18 03.36.19.444000000 PM	microbial communities	soil	ER_RNA_196	The East River watershed near Crested Butte, Colorado, USA	01-OCT-19 08.27.33.578000000 AM	soil metagenome	soil		
gold:Gb0192124	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_197	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-06-08	Environmental	Terrestrial	Soil	Unclassified	Unclassified	10.0 m	12-JUL-18 03.36.20.046000000 PM	microbial communities	soil	ER_RNA_197	The East River watershed near Crested Butte, Colorado, USA	01-OCT-19 08.27.33.578000000 AM	soil metagenome	soil		
gold:Gb0192125	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_198	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-06-08	Environmental	Terrestrial	Soil	Unclassified	Unclassified	20.0 m	12-JUL-18 03.36.20.657000000 PM	microbial communities	soil	ER_RNA_198	The East River watershed near Crested Butte, Colorado, USA	01-OCT-19 08.27.33.578000000 AM	soil metagenome	soil		
gold:Gb0192126	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_202	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-06-08	Environmental	Terrestrial	Soil	Unclassified	Unclassified	5.0 m	12-JUL-18 03.36.21.257000000 PM	microbial communities	soil	ER_RNA_202	The East River watershed near Crested Butte, Colorado, USA	01-OCT-19 08.27.33.578000000 AM	soil metagenome	soil		
gold:Gb0192127	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_203	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-06-08	Environmental	Terrestrial	Soil	Unclassified	Unclassified	10.0 m	12-JUL-18 03.36.21.865000000 PM	microbial communities	soil	ER_RNA_203	The East River watershed near Crested Butte, Colorado, USA	01-OCT-19 08.27.33.578000000 AM	soil metagenome	soil		
gold:Gb0192128	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_204	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-06-08	Environmental	Terrestrial	Soil	Unclassified	Unclassified	20.0 m	12-JUL-18 03.36.22.479000000 PM	microbial communities	soil	ER_RNA_204	The East River watershed near Crested Butte, Colorado, USA	01-OCT-19 08.27.33.578000000 AM	soil metagenome	soil		
gold:Gb0192129	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_355	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-09-15	Environmental	Terrestrial	Soil	Unclassified	Unclassified	5.0 m	12-JUL-18 03.36.23.083000000 PM	microbial communities	soil	ER_RNA_355	The East River watershed near Crested Butte, Colorado, USA	01-OCT-19 08.27.33.578000000 AM	soil metagenome	soil		
gold:Gb0192130	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_356	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-09-15	Environmental	Terrestrial	Soil	Unclassified	Unclassified	10.0 m	12-JUL-18 03.36.23.699000000 PM	microbial communities	soil	ER_RNA_356	The East River watershed near Crested Butte, Colorado, USA	01-OCT-19 08.27.33.578000000 AM	soil metagenome	soil		
gold:Gb0192131	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_357	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-09-15	Environmental	Terrestrial	Soil	Unclassified	Unclassified	20.0 m	12-JUL-18 03.36.24.328000000 PM	microbial communities	soil	ER_RNA_357	The East River watershed near Crested Butte, Colorado, USA	30-SEP-19 10.33.50.381000000 PM	soil metagenome	soil		
gold:Gb0192132	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_367	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-09-15	Environmental	Terrestrial	Soil	Unclassified	Unclassified	5.0 m	12-JUL-18 03.36.24.983000000 PM	microbial communities	soil	ER_RNA_367	The East River watershed near Crested Butte, Colorado, USA	30-SEP-19 10.33.50.381000000 PM	soil metagenome	soil		
gold:Gb0192133	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_368	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-09-15	Environmental	Terrestrial	Soil	Unclassified	Unclassified	10.0 m	12-JUL-18 03.36.25.620000000 PM	microbial communities	soil	ER_RNA_368	The East River watershed near Crested Butte, Colorado, USA	30-SEP-19 10.33.50.381000000 PM	soil metagenome	soil		
gold:Gb0192134	Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_RNA_369	38.9206 -106.9489	ENVO:00000446	terrestrial biome	ENVO:00000292	watershed	ENVO:00001998	soil	USA: Colorado	2017-09-15	Environmental	Terrestrial	Soil	Unclassified	Unclassified	20.0 m	12-JUL-18 03.36.26.228000000 PM	microbial communities	soil	ER_RNA_369	The East River watershed near Crested Butte, Colorado, USA	30-SEP-19 10.33.50.381000000 PM	soil metagenome	soil		
gold:Gb0194601	Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - Salt Marsh Sediment WE1603-70	42.722 -70.847	ENVO:01000022	marine salt marsh biome	ENVO:00000316	intertidal zone	ENVO:00000054	saline marsh	USA: Massachusetts	2016-06-09	Environmental	Aquatic	Marine	Intertidal zone	Salt marsh	0.7 m	27-SEP-18 02.39.18.077000000 PM	microbial communities	salt marsh sediment	WE1603-70	salt marshes at the Plum Island Ecosystem LTER, Massachusetts, United States	17-JUN-19 08.40.04.765000000 PM	salt marsh metagenome	Salt marsh sediment		
gold:Gb0194602	Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - Salt Marsh Sediment SW1601-30	42.722 -70.847	ENVO:01000022	marine salt marsh biome	ENVO:00000316	intertidal zone	ENVO:00000054	saline marsh	USA: Massachusetts	2016-06-09	Environmental	Aquatic	Marine	Intertidal zone	Salt marsh	0.3 m	27-SEP-18 02.39.19.134000000 PM	microbial communities	salt marsh sediment	SW1601-30	salt marshes at the Plum Island Ecosystem LTER, Massachusetts, United States	17-JUN-19 08.40.31.123000000 PM	salt marsh metagenome	Salt marsh sediment		
gold:Gb0194603	Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - Salt Marsh Sediment SW1602-40	42.722 -70.847	ENVO:01000022	marine salt marsh biome	ENVO:00000316	intertidal zone	ENVO:00000054	saline marsh	USA: Massachusetts	2016-06-09	Environmental	Aquatic	Marine	Intertidal zone	Salt marsh	0.4 m	27-SEP-18 02.39.20.193000000 PM	microbial communities	salt marsh sediment	SW1602-40	salt marshes at the Plum Island Ecosystem LTER, Massachusetts, United States	17-JUN-19 08.38.29.753000000 PM	salt marsh metagenome	Salt marsh sediment		
gold:Gb0194604	Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - Salt Marsh Sediment SW1602-20	42.722 -70.847	ENVO:01000022	marine salt marsh biome	ENVO:00000316	intertidal zone	ENVO:00000054	saline marsh	USA: Massachusetts	2016-06-09	Environmental	Aquatic	Marine	Intertidal zone	Salt marsh	0.2 m	27-SEP-18 02.39.21.228000000 PM	microbial communities	salt marsh sediment	SW1602-20	salt marshes at the Plum Island Ecosystem LTER, Massachusetts, United States	17-JUN-19 08.40.27.946000000 PM	salt marsh metagenome	Salt marsh sediment		
gold:Gb0194605	Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - Salt Marsh Sediment SW1602-30	42.722 -70.847	ENVO:01000022	marine salt marsh biome	ENVO:00000316	intertidal zone	ENVO:00000054	saline marsh	USA: Massachusetts	2016-06-09	Environmental	Aquatic	Marine	Intertidal zone	Salt marsh	0.3 m	27-SEP-18 02.39.22.259000000 PM	microbial communities	salt marsh sediment	SW1602-30	salt marshes at the Plum Island Ecosystem LTER, Massachusetts, United States	17-JUN-19 08.40.29.212000000 PM	salt marsh metagenome	Salt marsh sediment		
gold:Gb0194606	Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - Salt Marsh Sediment SW1602-70	42.722 -70.847	ENVO:01000022	marine salt marsh biome	ENVO:00000316	intertidal zone	ENVO:00000054	saline marsh	USA: Massachusetts	2016-06-09	Environmental	Aquatic	Marine	Intertidal zone	Salt marsh	0.7 m	27-SEP-18 02.39.23.288000000 PM	microbial communities	salt marsh sediment	SW1602-70	salt marshes at the Plum Island Ecosystem LTER, Massachusetts, United States	17-JUN-19 08.40.24.119000000 PM	salt marsh metagenome	Salt marsh sediment		
gold:Gb0194607	Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - Salt Marsh Sediment SW1601-230	42.722 -70.847	ENVO:01000022	marine salt marsh biome	ENVO:00000316	intertidal zone	ENVO:00000054	saline marsh	USA: Massachusetts	2016-06-09	Environmental	Aquatic	Marine	Intertidal zone	Salt marsh	2.3 m	27-SEP-18 02.39.24.344000000 PM	microbial communities	salt marsh sediment	SW1601-230	salt marshes at the Plum Island Ecosystem LTER, Massachusetts, United States	17-JUN-19 09.13.22.649000000 PM	salt marsh metagenome	Salt marsh sediment		
gold:Gb0194608	Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - Salt Marsh Sediment SW1601-150	42.722 -70.847	ENVO:01000022	marine salt marsh biome	ENVO:00000316	intertidal zone	ENVO:00000054	saline marsh	USA: Massachusetts	2016-06-09	Environmental	Aquatic	Marine	Intertidal zone	Salt marsh	1.5 m	27-SEP-18 02.39.25.438000000 PM	microbial communities	salt marsh sediment	SW1601-150	salt marshes at the Plum Island Ecosystem LTER, Massachusetts, United States	17-JUN-19 09.14.15.068000000 PM	salt marsh metagenome	Salt marsh sediment		
gold:Gb0194609	Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - Salt Marsh Sediment SW1601-10	42.722 -70.847	ENVO:01000022	marine salt marsh biome	ENVO:00000316	intertidal zone	ENVO:00000054	saline marsh	USA: Massachusetts	2016-06-09	Environmental	Aquatic	Marine	Intertidal zone	Salt marsh	0.1 m	27-SEP-18 02.39.26.490000000 PM	microbial communities	salt marsh sediment	SW1601-10	salt marshes at the Plum Island Ecosystem LTER, Massachusetts, United States	17-JUN-19 09.13.18.260000000 PM	salt marsh metagenome	Salt marsh sediment		
gold:Gb0194610	Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - Salt Marsh Sediment SW1601-190	42.722 -70.847	ENVO:01000022	marine salt marsh biome	ENVO:00000316	intertidal zone	ENVO:00000054	saline marsh	USA: Massachusetts	2016-06-09	Environmental	Aquatic	Marine	Intertidal zone	Salt marsh	1.9 m	27-SEP-18 02.39.27.522000000 PM	microbial communities	salt marsh sediment	SW1601-190	salt marshes at the Plum Island Ecosystem LTER, Massachusetts, United States	17-JUN-19 09.14.11.074000000 PM	salt marsh metagenome	Salt marsh sediment		
gold:Gb0194611	Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - Salt Marsh Sediment SW1601-20	42.722 -70.847	ENVO:01000022	marine salt marsh biome	ENVO:00000316	intertidal zone	ENVO:00000054	saline marsh	USA: Massachusetts	2016-06-09	Environmental	Aquatic	Marine	Intertidal zone	Salt marsh	0.2 m	27-SEP-18 02.39.28.565000000 PM	microbial communities	salt marsh sediment	SW1601-20	salt marshes at the Plum Island Ecosystem LTER, Massachusetts, United States	17-JUN-19 09.46.47.000000000 PM	salt marsh metagenome	Salt marsh sediment		
gold:Gb0194612	Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - Salt Marsh Sediment SW1601-210	42.722 -70.847	ENVO:01000022	marine salt marsh biome	ENVO:00000316	intertidal zone	ENVO:00000054	saline marsh	USA: Massachusetts	2016-06-09	Environmental	Aquatic	Marine	Intertidal zone	Salt marsh	2.1 m	27-SEP-18 02.39.29.604000000 PM	microbial communities	salt marsh sediment	SW1601-210	salt marshes at the Plum Island Ecosystem LTER, Massachusetts, United States	17-JUN-19 09.46.28.576000000 PM	salt marsh metagenome	Salt marsh sediment		
gold:Gb0194613	Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - Salt Marsh Sediment SW1601-130	42.722 -70.847	ENVO:01000022	marine salt marsh biome	ENVO:00000316	intertidal zone	ENVO:00000054	saline marsh	USA: Massachusetts	2016-06-09	Environmental	Aquatic	Marine	Intertidal zone	Salt marsh	1.3 m	27-SEP-18 02.39.30.660000000 PM	microbial communities	salt marsh sediment	SW1601-130	salt marshes at the Plum Island Ecosystem LTER, Massachusetts, United States	17-JUN-19 09.14.19.744000000 PM	salt marsh metagenome	Salt marsh sediment		
gold:Gb0194614	Salt marsh sediment microbial communities from the Plum Island Ecosystem LTER, Massachusetts, United States - Salt Marsh Sediment SW1602-10	42.722 -70.847	ENVO:01000022	marine salt marsh biome	ENVO:00000316	intertidal zone	ENVO:00000054	saline marsh	USA: Massachusetts	2016-06-09	Environmental	Aquatic	Marine	Intertidal zone	Salt marsh	0.1 m	27-SEP-18 02.39.31.746000000 PM	microbial communities	salt marsh sediment	SW1602-10	salt marshes at the Plum Island Ecosystem LTER, Massachusetts, United States	17-JUN-19 09.13.59.886000000 PM	salt marsh metagenome	Salt marsh sediment		
